index,text,happinness,sadness,Soledad,Ilusión,Ensoñación,Grandiosidad ,Orgullo,Irritabilidad,Ansiedad,Ira,Inestabilidad,Idealización,Depresión ,Desilusión,Aversión ,Inseguridad,Impotencia,Vulnerabilidad,Temor,Obsesión,Compulsión,Prejuicio,Dramatización,valence,arousal,anger,fear,disgust,concreteness,imageability,context availability
231,"Ofrece el juego la engañada diestra
ante el rey enemigo el esforzado
Scévola, y de aquel yerro no culpado
con denuedo espantoso el pesar muestra.

Del fuerte corazón la insigne muestra
el ofendido rey miró turbado,
y aquella mano respetó admirado,
que supo errando a tantas ser maestra.

«No castiguéis, le dijo, valeroso
mancebo, el fuerte brazo, cuyo engaño
me dio la vida, y a dártela me mueve.

Hoy Roma, con tu intento generoso,
verá que, libre de tan cierto daño,
más a tu yerro que a tus fuerzas debe.»

",1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,2.0,1.0,1.0,2.0,1.0,1.0,1.0
232,"Castiga el cielo a Tántalo inhumano,
que en impía mesa su rigor provoca,
medir queriendo en competencia loca,
saber divino con engaño humano.

Agua en las aguas busca, y con la mano
el árbol fugitivo casi toca;
huye el copioso Erídano a su boca,
y en vez de fruta aprieta el aire vano.

Tú, que espantado de su pena, admiras,
que el cercano manjar en largo ayuno
al gusto falte y a la vista sobre:

¿Cómo de muchos Tántalos no miras
ejemplo igual? Y si codicias uno
mira al avaro en sus riquezas pobre.

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,3,2.0,1.0,1.0,2.0,2.0,1.0,1.0
233,"El que soberbio a no temer se atreve
la varia fuerza del mudable hado,
y en alegre fortuna confiado
de los dioses creyó el aplauso leve.

Ejemplo tome de mi gloria breve,
en cuyo fin dejó el egipcio armado
al claro Nilo; y vino el scita osado,
que el puro Tanais, y el Oronta bebe.

Troya fui, de los dioses obra ilustre,
honor del Asia, hermosa, rica y fuerte,
madre de reinos, y del mundo espanto.

Cayó mi gloria y de su antiguo lustre
sólo han quedado ¡oh miserable suerte!
Cenizas viles y afrentoso llanto.

",1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,3,2.0,1.0,1.0,1.0,2.0,1.0,1.0
234,"Sobre el sepulcro del ilustre griego,
que honró con sus cenizas el Sigeo
mejor que a Caria el rico Mausoleo;
Alejandro paró, y exclamó luego:

«¡Oh gloria de la Grecia!, claro fuego,
cuya llama las nieblas del Leteo
no bastan a encubrir, ni su trofeo
robar podrá jamás olvido ciego.

A ti, dichoso joven, guardó el cielo,
porque eterno tu nombre al mundo fuera,
del grande Homero la divina historia.

Que si de aquella pluma el alto vuelo
faltara, un mismo túmulo cubriera
tu mortal suerte, y tu inmortal memoria.

",1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,4,2.0,1.0,1.0,1.0,2.0,2.0,2.0
235,"Osaste alzar el peligroso vuelo,
Ícaro, vanamente confiado
en mal seguras alas; y olvidado
del sano aviso, te acercaste al cielo.

Donde el ardor del que gobierna Delo,
deshaciendo tus plumas, castigado
te arrojó al mar, a quien tu nombre has dado,
y sepultura a ti en el hondo suelo.

Por más cierto camino el sabio viejo
de tal peligro discurrió ligero,
y a Febo dedicó el cumano templo.

¡Oh si guardar supieras su consejo
y no quedara en tu castigo duro
de las rendidas alas el ejemplo!

",1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,3,2.0,1.0,1.0,1.0,1.0,1.0,1.0
236,"«Victorioso laurel, Dafne esquiva,
en cuyas verdes hojas la memoria
de tu desdén y de mi triste historia
quiere el amor que eternamente viva:

La antigua palma y la abundosa oliva,
a ti de hoy más inclinarán su gloria;
tú ceñirás en premio de victoria
del fuerte vencedor la frente altiva.»

Dijo el crinado Apolo, y a la dura
corteza asido, la contempla, y luego
repite: «¡Dafne fiera! ¡Mármol frío!

Del rayo ardiente vivirás segura;
que no es bien que consienta ajeno fuego
quien pudo resistir el fuego mío.»

",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,4,2.0,1.0,1.0,1.0,1.0,1.0,1.0
237,"A ti, de alegres vides coronado,
Baco, gran padre domador de Oriente,
he de cantar; a ti, que blandamente
templas la fuerza del mayor cuidado;

ora castigues a Licurgo airado,
o a Penteo en tus aras insolente;
ora te mire la festiva gente
en sus convites dulce y regalado.

O ya de tu Ariadna al alto asiento
subas ufano la inmortal corona;
ven fácil, ven humano al canto mío:

Que si no desmerece el sacro aliento,
mi voz penetrará la opuesta zona,
y al Tibre envidiará, el Hispalio río.

",1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,1.0,1.0,2.0,2.0,2.0
238,"«Tú, de la noche gloria y ornamento,
errante luna, que oyes mis querellas,
y vosotras, clarísimas estrellas,
luciente honor del alto firmamento.

Pues han subido allá de mi lamento
el son y de mi fuego las centellas,
sienta vuestra piedad, ¡oh luces bellas!
Si la merece, mi amoroso intento.»

Esto diciendo, deja el patrio muro
el desdichado Píramo, y de Nino
corre al sepulcro donde Tisbe espera.

¡Pronóstico infeliz! ¡Presagio duro
de infaustas bodas, si ordenó el destino
que un túmulo por tálamo escogiera!

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,3,2.0,1.0,1.0,2.0,2.0,2.0,2.0
239,"Pudo quitarte el nuevo atrevimiento,
bello hijo del sol, la dulce vida;
la memoria no pudo, que extendida
dejó la fama de tan alto intento.

Glorioso, aunque infelice pensamiento,
disculpó la carrera mal regida;
y del paterno carro la caída
subió tu nombre a más ilustre asiento.

En tal demanda, al mundo aseguraste
que de Apolo eras hijo, pues pudiste
del alcanzar la empresa a que aspiraste.

Término ponga a su lamento triste,
Climene, si la gloria que ganaste
excede al bien que por osar perdiste.

",1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,3,2.0,1.0,1.0,2.0,1.0,1.0,1.0
240,"Con presto curso y con veloz denuedo
sigue Apolo la hija de Peneo;
hurtó el uno las alas al deseo,
y al otro le prestó sus pies el miedo.

«¿Por qué te alejas si alcanzar te puedo?,
le dijo, de mi amor oh digno empleo?
¿Piensas, cual Aretusa de su Alfeo,
huir de mí, que al vago viento excedo?

Alentó la carrera; y ya vencida
cuidó tener de Dafne la dureza;
tanto se le acercó el amante ciego.

Mas del piadoso padre socorrida,
trocando en árbol su mortal belleza,
burló sus brazos y avivó su fuego.

",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.0,1.0,0.0,0.0,1.0,3,2.0,2.0,3.0,2.0,1.0,1.0,1.0
241,"Sube gimiendo con mortal fatiga
el grave peso que en sus hombros lleva
Sisifo al alto monte, y cuando prueba
pisar la cumbre, a mayor mal se obliga.

Cae el fiero peñasco, y la enemiga
suerte cruel su duro afán renueva;
vuelve otra vez a la difícil prueba,
sin que de su trabajo el fin consiga.

No iguala aquélla a la desdicha mía;
pues algún tiempo alivia en su tormento
los hombros, a tal carga desiguales.

Sufro peso mayor con tal porfía,
que un punto no perdona al pensamiento
la importuna memoria de mis males.

",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,2,2.0,1.0,1.0,3.0,1.0,1.0,1.0
242,"Después que en tierno llanto desordena
Citerea la voz por el violento
fin de su Adonis, y con triste acento
el bosque Idalio a su dolor resuena,

y en flor sobre el acanto y azucena
hermosura, trueca el mísero y sangriento
joven, modera el grave sentimiento,
y el ímpetu a sus lágrimas enfrena;

y no hallando a su tristeza medio
vuelve al usado ornato, y reflorece
del ya sereno rostro la luz pura.

Así el pesar con la razón decrece,
desesperado el bien; que tal vez cura
a un grande mal la falta de remedio.

",1,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1.0,1.0,0.0,1.0,0.0,1.0,3,2.0,1.0,1.0,2.0,1.0,1.0,1.0
243,"Si sobre su cabeza ve pendiente
de un sutil hilo la desnuda espada;
si cada punto espera ver llegada
la postrera hora, y mira el fin presente:

¿Qué mucho que despida de su frente
Damocles la corona, y al estimada
púrpura menosprecie, que obligada
a tal temor, ya a tal peligro siente?

En aparente bien cubierto daño
descubrió del imperio codicioso,
y en caduco placer tormento fiero:

hazaña fue de un claro desengaño;
que el cetro renunciase el ambicioso,
y dijese verdad el lisonjero.

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,2,2.0,1.0,1.0,3.0,1.0,1.0,1.0
244,"Vuelta en ceniza Troya, y su tesoro
en despojo del dolope extranjero,
el codicioso Polimnester fiero
la muerte ordena el tierno Polidoro.

¿A qué no obligarás, hambre del oro
sacrílega codicia del dinero,
si quebrantas el inviolable fuero
del sagrado hospedaje y real decoro?

Con justa indignación reprueba el suelo
la culpa avara del cruel tirano,
que poco gozará tales despojos.

Nueva venganza le previene el cielo;
porque de una mujer la débil mano
hará que su castigo vea sin ojos.

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,3,2.0,2.0,1.0,2.0,3.0,2.0,3.0
245,"En la pequeña luz de Sesto pone
desde el puerto los ojos, y atrevido
rompe Leandro el mar, que embravecido,
a sus intentos con furor se opone.

Mas él, cuidando que le muerte abone
su grande amor, se ofrece al conocido
peligro, y de las ondas ya vencido,
a amansallas en vano se dispone.

«Ondas, dijo muriendo, si consiente
vuestro furor de un triste amante el ruego,
sed por un rato a mi dolor piadosas;

frenar el curso a la veloz corriente:
mostraos benignas sólo mientras llego
y cuando vuelva me anegad furiosas».

",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,0.0,1.0,,2,3.0,1.0,3.0,3.0,1.0,1.0,1.0
248,"La tirana codicia del hermano,
impía ocasión del fin de tu Siqueo,
huiste fiel por el airado Egeo,
Elisa, hasta el término africano.

Donde reliquias del ardor troyano
encendieron en ti nuevo deseo;
y entregaste en infausto Himeneo
al Teucro engañador la fe y la mano.

Despreciaste, en tu daño presurosa,
la merecida fama, que destruyes
con el engaño que obstinada quieres.

¡Oh en ambas bodas poco venturosa!
Muriendo el uno, perseguida huyes;
huyendo el otro, desdeñada mueres.

",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,2,3.0,2.0,1.0,3.0,1.0,1.0,1.0
249,"Mientras quede Cartago las banderas
triunfar intentan del valor romano,
y espera victorioso el africano
pisar del vago Tiber las riberas;

tú, grande dictador, entre las fieras
trompas, con lento pie y segura mano,
sin sangre alguna derribaste el vano
orgullo de las armas extranjeras.

No te venció de la opinión contraria
el opuesto rumor a tu alabanza:
que fácilmente lo desprecia el sabio.

¡Oh prudente esperar, oh voluntaria
constancia, por quien Roma ver alcanza
a Aníbal roto y vencedor a Fabio!

",1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,,4,1.0,1.0,1.0,1.0,3.0,2.0,2.0
250,"Esta, a la rubia Ceres consagrada
parte fecunda de la madre tierra,
que el sustento común al orbe encierra
de tanta espiga en la preñez dorada,

fue ciudad al comercio dedicada,
que la quietud y la verdad destierra,
duro después teatro de la guerra
que toda en sangre la dejó bañada.

Del primitivo asunto restaurado,
gracias rinde en el fruto repetido
al circular precepto de los meses;

también siéndole el tiempo agradecido
no más hierro la hiera que el arado,
no más peso la oprima que sus mieses.

",1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,3,1.0,1.0,1.0,2.0,3.0,3.0,2.0
251,"Yo vi del rojo sol la luz serena
turbarse y que en un punto desparece
su alegre faz, y en torno se oscurece
el cielo, con tiniebla de horror llena.

El Austro proceloso airado suena,
crece su furia, y la tormenta crece,
y en los hombros d e Atlante se estremece
el alto Olimpo, y con espanto truena.

Mas luego vi romperse el negro velo
deshecho en agua, y a su luz primera
restituirse alegre el claro día.

Y de nuevo esplendor ornado el cielo
miré, y dije: ¿Quién sabe si le espera
igual mudanza a la fortuna mía?

",2,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,4,2.0,1.0,1.0,1.0,2.0,1.0,1.0
252,"¿De do, sobrino Juan, con pedorreras?
-Señora tía, de Cagalarache.
-Sobrino, ¿y cuántos fuisteis a Alfalarache?
-Treinta soldados en tres mil galeras.

-¿Tanta gente? - Tomásmolo de veras.
-¿Desembarcasteis, Juan? -Tarde piache;
que en dando un Santiago de azabache,
dio la playa más moros que veneras.

-Luego ¿es de moros? -Sí, señora tía;
mucha algazara, pero poca ropa.
-¿Hicieron - os los perros algún daño?

No, que en ladrando con su artillería,
a todos nos dio cámaras de popa.
Salud serían para todo el año.

",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,2,1.0,2.0,1.0,3.0,4.0,4.0,4.0
253,"Con heroica grandeza el sabio griego
cantó de aquel astuto Peregrino
el luengo discurrir, cuyo camino
tuvo por fin de Itaca el sosiego.

Y del ilustre Dárdano, que el ruego
de Elisa desdeño y a Italia vino,
los varios casos resonó el latino
plecto, que celebró de Troya el fuego.

Del uno y otro a la sublime gloria
un Peregrino en su fortuna aspira
por la voz dulce y cortesano aviso

del culto Lope, que en su nueva historia
tales sucesos canta con la lira
del Peregrino que lo fue en Anfiso.

",1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,1.0,1.0,1.0,4.0,4.0,4.0
254,"Crece el insano ardor, crece el engaño
del que en las aguas vio su imagen bella;
y él, sola causa en su mortal querella,
busca el remedio y acrecienta el daño.

Vuelve a verse en la fuente ¡caso extraño!:
del agua sale el fuego, mas en ella
templarlo piensa, y la enemiga estrella
sus ojos cierra al fácil desengaño.

Fallecieron las fuerzas y el sentido
al ciego amante amado, que a su suerte
la costosa beldad cayó rendida.

Y ahora, en flor purpúrea convertido,
el agua, que fue principio de su muerte,
hace que crezca, y prueba a darle vida.

",1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,3,2.0,1.0,1.0,1.0,1.0,1.0,1.0
255,"A ti en los dulces versos numerosos,
¡Oh primer padre de la lira, Orfeo!
Lloró por largo tiempo de Nereo,
cuando contiene el término espacioso.

A ti lloró Estrimón, a ti el fragoso
Ródope, y altas cimbres del Pangeo,
a ti las ninfas del sagrado Alfeo
obligadas del canto generoso.

Tus divididos miembros, no estimados
del bacanal furor que osadamente
los esparció por el ingrato suelo;

como a precioso don en sus sagrados
senos Ebro recoge, ya la prudente
cabeza Lesbos, y la lira el cielo.

",1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,3,2.0,1.0,1.0,2.0,1.0,1.0,1.0
256,"Desiertas selvas, monte yerto y frío
de Rodope, que al cielo tocar osas;
vosotras de Estrimón ondas hermosas
a quien vencer presume el llanto mío.

Seréis testigos largo tiempo, fío,
de mi dolor y quejas lastimosas
que en vano esparzo al aire, y con piadosas
voces al rey del lago oscuro envío.

Así cantando llora el Tracio amante,
y a los tiernos acentos enmudece
el viento, y la agua su corriente enfrena.

Y enternecidas truecan el semblante
las fieras -¡corto alivio!- mientras crece
del ya perdido bien la justa pena.

",1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,3,2.0,1.0,1.0,2.0,1.0,1.0,1.0
257,"Las armas tomó apriesa el esforzado
Quirino, de su hermano mal seguro;
y en la nueva ciudad el primer muro
con la sangre fraterna fue manchado.

Primero dividido que fundado
sintió el pueblo en su daño el hierro duro,
presagio cierto del rigor futuro
que amenazaba el disponer del hado.

No consintió a sus ojos ver presente
algún igual al ánimo ambicioso;
ni sufrió compañero la corona.

Al natural amor venció impaciente
el amor de reinar, más poderoso,
pues a su mismo hermano no perdona.

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,1.0,2,2.0,2.0,1.0,2.0,3.0,2.0,3.0
258,"En segura pobreza vive Eumelo
con dulce libertad , y le mantienen
las simples aves que engañadas vienen
a los lazos y ligas sin recelo.

Por mejor suerte no importuna al cielo,
ni se muestra envidioso a la que tienen
los que con ansias de subir sostienen
en flacas alas al incierto vuelo.

Muerte tras luengos años no le espanta,
ni la recibe con indigna queja,
mas con sosiego grato y faz amiga.

Al fin, muriendo con pobreza tanta,
ricos juzga sus hijos, pues les deja
la libertad, las aves y la liga.

",2,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,1.0,1.0,1.0,1.0,1.0,1.0
260,"Castiga el cielo a Tántalo inhumano,
que en impía mesa su rigor provoca,
medir queriendo en competencia loca
saber divino con engaño humano.

Agua en las aguas busca, y con la mano
el árbol fugitivo casi toca;
huye el copioso Eridano a su boca,
y en vez de fruta toca el aire vano.

Tú, que espantado de su pena admiras
que el cercano manjar en largo ayuno
al gusto falte y a la vista sobre.

¿Cómo de muchos Tántalos no miras
ejemplo igual? Y si codicias uno,
mira el avaro, en sus riquezas, pobre.

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,0.0,0.0,1.0,2,2.0,1.0,3.0,2.0,4.0,2.0,2.0
264,"De ciega oscuridad y horror cubierta
está la tierra, en tanto que el hermano
de la silvestre diosa sale ufano
del rojo Oriente por la ebúrnea puerta.

Ante sus ojos ve la muerte cierta
el piloto en el piélago inhumano
mas dando el viento a sus deseos la mano
en vida trueca la esperanza muerta.

Tras la importuna guerra se consigue
para dichosos años paz segura.
Tú, pues en medio de tus males fía;

que al fin es cosa cierta que se sigue
tras la tormenta, guerra, noche oscura,
buen tiempo, dulce paz, alegre día.

",1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,2,2.0,1.0,2.0,2.0,4.0,4.0,4.0
266,"¿Qué es esto Entendimiento? ¿Qué revuelta
te hace disparar de tu carrera,
que aquello do menor razón se espera
te vas desatinando a rienda suelta?

Solías tú correr, parar, dar vuelta,
movido de la mano más certera
de la razón, llevando por bandera
la vela que el sentido al viento suelta.

Desesperado de mi luz avara,
que, cuando más pensaba ir atinando,
muy más sin tino y ciego me llevaba,

sentí, sin sentir cómo, otra tan clara
que aquella que primero me guiaba
me va tiniebla oscura remedando.

",1,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,3,1.0,2.0,2.0,1.0,3.0,3.0,3.0
267,"Quien las graves congojas huir desea,
de que está vuestra vida siempre llena,
ame la soledad quieta y amena,
donde las ocasiones nunca vea.

En ella de paciencia se provea
contra los pensamientos que dan pena,
y de memoria del morir, que es buena
para defensa de cualquier pelea.

Mas el que está de amor apasionado,
no piense estando solo remediarse,
ni con paciencia ni acordar de muerte;

porque la causa trae de su cuidado
dentro en sí, y mientras más quiere alejarse,
la fuerza de amor siente muy más fuerte.

",1,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,3.0,1.0,2.0,2.0,1.0,1.0,1.0
268,"Sufre las nieves, sin temor al frío,
el labrador que ocioso no pudiera
de la dorada mies cubrir su era
a la llegada del ardiente estío.

No recela el furor del Noto impío,
ni la saña del Ponto considera
el mercader que en la ocasión espera
descanso lisonjero, aunque tardío.

Mujer, hijos y hogar deja y cubierto
el soldado de sangre, en suelo extraño
el honor de su afán contempla cierto.

Solo yo, crudo amor, busco mi daño,
sin esperar más fruto, honor ni puesto
que un costoso y estéril desengaño.

",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,3,2.0,1.0,1.0,2.0,1.0,1.0,1.0
269,"Hallar piedad con llantos lastimeros
entre los hombres Arión intenta,
y le es más fácil que un delfín la sienta,
que no los despiadados marineros.

Pues rendido a sus trinos lisonjeros
Benigno el pez al joven se presenta,
y en su espalda la noble carga ostenta
que arrojaron sus necios compañeros.

¡Ay, Albino! Conócelo algún día,
ni más el plectro con gemidos vanos
intente ya domar la turba impía.

No se vencen así pechos humanos:
busquemos en los tigres compañía,
y verás que no son menos tiranos.

",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,3,1.0,1.0,1.0,2.0,1.0,1.0,1.0
270,"Pende en el foro, triunfo de un malvado,
la cabeza de aquel que la ruina
evitó a Roma, muerto catilina,
y padre de la patria fue aclamado.

La ve el pueblo en los Rostros conturbado,
y un mudo horror los ánimos domina;
en los Rostros, do aquella voz divina
fue de la libertad muro sagrado.

¡O Cicerón! si tantos beneficios
paga tu ingrata patria de esta suerte,
¿cómo espera magnánimos patricios?

Mas ¿qué importa el morir? Témante ¡o muerte!
los viles siervos del poder y vicios,
pero el sabio ¿qué tiene que temerte?

",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,2,2.0,2.0,1.0,3.0,1.0,1.0,1.0
271,"Cansada nunca de tu vano intento,
corres, barquilla, el piélago espumoso,
y tu piloto sufre, temeroso,
del Aquilón el ímpetu violento.

Neptuno te presenta, fraudulento,
mansas las iras de su reino undoso,
¡cuitada! porque dejes tu reposo,
y luego llores del instable viento.

Al mar no vuelvas, mísera barquilla;
acógete, por fin, escarmentada,
al ocio dulce de la quieta orilla.

Que si a nave real, de horror cargada,
Neptuno la orgullosa frente humilla,
¡ay!, tú serás por burla destrozada.

",1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,4,1.0,1.0,2.0,1.0,1.0,1.0,1.0
272,"Triste cosa es gemir entre cadenas,
sufriendo a un dueño bárbaro y tirano,
triste cosa surcar el océano
cuando quebranta mástiles y antenas;

triste el pisar las líbicas arenas,
y el patrio nido recordar lejano,
y aún es más triste suspirar en vano
sembrando el aire de perdidas penas.

Mas ni dura prisión ni ola espantosa,
ni destierro en el Niger encendido,
ni sin fin esperanza fatigosa,

es, ¡oh cielos!, el mal de mi temido;
la pena más atroz, más horrorosa,
es de veras amar sin ser creído.

",1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,3,2.0,1.0,2.0,2.0,1.0,1.0,1.0
273,"Espesa alfombra embota el paso mudo;
todo en desorden brilla. Velo asirio
envuelve el tiesto en que desmaya un lirio;
un ramo prende del morisco escudo.

Contra el tapiz, de un Zurbarán desnudo
brota en tropel la sangre del martirio,
y luz incierta como luz de cirio
baña la pompa del gran lecho viudo.

Arde la lumbre. Entre canciones rotas
suenan lejanas, estridentes notas,
rumor perdido de las ebrias Pascuas.

Dentro todo enmudece, excepto el eco
del rítmico reloj, o el crujir seco
del duro leño convertido en ascuas.

",1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,3,2.0,1.0,1.0,2.0,2.0,1.0,1.0
274,"Del épico luchar al ronco estruendo
formal Honor su recia contextura,
y con torrentes de genial ternura
amor la heroica fibra fue nutriendo.

Coraza fue en la guerra, ante el horrendo
combate cruel probando su bravura;
hoy manantial de plácida dulzura,
al suave impulso de la paz latiendo.

Rencor no guarda, ni la abierta mano
que ayer lo hiciera con furor insano
su ritmo turba, o su vigor malgasta;

germen fecundo de una estirpe nueva,
para el empuje que a la gloria eleva,
su propia sangre de titán le basta.

",1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,3,1.0,1.0,1.0,2.0,4.0,4.0,4.0
275,"Madre inmortal, emblema de hermosura,
amable faro al navegante incierto,
rico tesoro al corazón abierto,
inmenso mar de angélica ternura.

Alba que siempre celestial fulgura,
sol que en Edén transformas el desierto,
inspira a un labio, para el mundo muerto,
nuevos cantares, oración más pura.

Por ti suenan los cielos vencedores:
En ti su amparo el universo fía:
¿cómo invocarte, amor de los amores?

Aquí me tienes: mueve el arpa mía:
dale que siempre vibre en tus loores,
o enmudezca si en ti no se gloría.

",1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
276,"Manuel del corazón: hoy diecinueve
tu soneto recibo -te lo juro-
y, a la verdad, me pones en apuro,
porque mi musa contestarte debe.

Te diré, por lo tanto, siendo breve,
que con el Paje me pareces duro,
pues es humilde y vergonzoso y puro
y nada malo a cometer se atreve.

Si ves brillar sin sombras el reflejo
de su virtud y raras perfecciones,
¿por qué le ofendes con tan mal consejo?

¿En qué fundas tus locas prevenciones?...
¡Es que envidias acaso, como viejo,
la fortuna de amor que le supones!

",1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,2,2.0,2.0,1.0,2.0,1.0,1.0,1.0
